trip_id,day_of_week,destination,time_of_day,weather,trip_duration,item,item_importance,item_relevance,times_carried_before,previous_forget_count,forgot
615,Friday,College,Afternoon,Cloudy,Short,Earphones,0.4,0.381,3,1,1
615,Friday,College,Afternoon,Cloudy,Short,Notebook,0.5,0.887,13,0,1
615,Friday,College,Afternoon,Cloudy,Short,Charger,0.55,0.761,14,2,1
615,Friday,College,Afternoon,Cloudy,Short,ID_Card,0.9,0.95,14,0,0
615,Friday,College,Afternoon,Cloudy,Short,Laptop,0.8,0.929,16,0,0
615,Friday,College,Afternoon,Cloudy,Short,Phone,0.98,0.878,20,0,1
616,Friday,Family_Event,Morning,Cloudy,Short,Keys,0.93,0.603,13,0,0
616,Friday,Family_Event,Morning,Cloudy,Short,Umbrella,0.35,0.469,12,0,1
616,Friday,Family_Event,Morning,Cloudy,Short,Wallet,0.95,0.656,11,0,0
616,Friday,Family_Event,Morning,Cloudy,Short,Laptop,0.8,0.036,5,0,1
617,Tuesday,Family_Event,Evening,Rainy,Short,Keys,0.93,0.64,10,0,0
617,Tuesday,Family_Event,Evening,Rainy,Short,Phone,0.98,0.74,12,0,0
617,Tuesday,Family_Event,Evening,Rainy,Short,Charger,0.55,0.375,6,1,1
617,Tuesday,Family_Event,Evening,Rainy,Short,Water_Bottle,0.45,0.313,5,1,1
617,Tuesday,Family_Event,Evening,Rainy,Short,Umbrella,0.35,0.875,15,1,0
618,Tuesday,Shopping,Afternoon,Rainy,Medium,Wallet,0.95,0.927,17,0,0
618,Tuesday,Shopping,Afternoon,Rainy,Medium,Water_Bottle,0.45,0.38,11,0,0
618,Tuesday,Shopping,Afternoon,Rainy,Medium,Earphones,0.4,0.309,4,2,1
620,Monday,College,Evening,Cloudy,Short,Charger,0.55,0.857,16,2,0
620,Monday,College,Evening,Cloudy,Short,ID_Card,0.9,0.941,21,0,0
620,Monday,College,Evening,Cloudy,Short,Notebook,0.5,0.829,17,1,1
620,Monday,College,Evening,Cloudy,Short,Water_Bottle,0.45,0.528,8,1,0
620,Monday,College,Evening,Cloudy,Short,Phone,0.98,0.972,25,1,0
620,Monday,College,Evening,Cloudy,Short,Umbrella,0.35,0.452,7,1,1
620,Monday,College,Evening,Cloudy,Short,Earphones,0.4,0.544,9,1,0
620,Monday,College,Evening,Cloudy,Short,Wallet,0.95,0.657,8,0,0
621,Thursday,Gym,Afternoon,Cold,Long,Phone,0.98,0.719,7,0,0
621,Thursday,Gym,Afternoon,Cold,Long,ID_Card,0.9,0.308,6,0,0
621,Thursday,Gym,Afternoon,Cold,Long,Earphones,0.4,0.888,12,0,1
622,Thursday,Friends_House,Afternoon,Sunny,Short,Keys,0.93,0.568,11,0,0
622,Thursday,Friends_House,Afternoon,Sunny,Short,Water_Bottle,0.45,0.312,4,2,1
623,Tuesday,Office,Evening,Cold,Medium,Laptop,0.8,0.922,19,1,0
623,Tuesday,Office,Evening,Cold,Medium,Notebook,0.5,0.499,13,0,0
623,Tuesday,Office,Evening,Cold,Medium,ID_Card,0.9,0.712,12,0,0
623,Tuesday,Office,Evening,Cold,Medium,Keys,0.93,0.557,5,0,0
623,Tuesday,Office,Evening,Cold,Medium,Water_Bottle,0.45,0.396,6,1,1
624,Wednesday,Friends_House,Evening,Sunny,Short,Keys,0.93,0.574,8,0,0
624,Wednesday,Friends_House,Evening,Sunny,Short,Phone,0.98,0.665,12,0,0
624,Wednesday,Friends_House,Evening,Sunny,Short,ID_Card,0.9,0.25,3,0,1
624,Wednesday,Friends_House,Evening,Sunny,Short,Earphones,0.4,0.35,14,3,1
624,Wednesday,Friends_House,Evening,Sunny,Short,Laptop,0.8,0.114,2,1,1
625,Friday,Shopping,Evening,Rainy,Medium,Earphones,0.4,0.244,6,0,1
625,Friday,Shopping,Evening,Rainy,Medium,Wallet,0.95,0.927,11,0,0
625,Friday,Shopping,Evening,Rainy,Medium,Laptop,0.8,0.117,6,0,0
625,Friday,Shopping,Evening,Rainy,Medium,Umbrella,0.35,0.806,17,1,0
625,Friday,Shopping,Evening,Rainy,Medium,Notebook,0.5,0.039,7,1,1
625,Friday,Shopping,Evening,Rainy,Medium,Keys,0.93,0.669,13,0,0
625,Friday,Shopping,Evening,Rainy,Medium,Water_Bottle,0.45,0.353,9,0,0
625,Friday,Shopping,Evening,Rainy,Medium,Phone,0.98,0.852,14,0,0
626,Tuesday,Friends_House,Morning,Cloudy,Medium,Laptop,0.8,0.109,7,1,0
626,Tuesday,Friends_House,Morning,Cloudy,Medium,Keys,0.93,0.7,13,0,1
626,Tuesday,Friends_House,Morning,Cloudy,Medium,ID_Card,0.9,0.255,8,0,1
626,Tuesday,Friends_House,Morning,Cloudy,Medium,Phone,0.98,0.906,10,0,0
626,Tuesday,Friends_House,Morning,Cloudy,Medium,Wallet,0.95,0.53,6,0,1
627,Wednesday,Gym,Afternoon,Sunny,Medium,Phone,0.98,0.72,11,2,0
627,Wednesday,Gym,Afternoon,Sunny,Medium,Keys,0.93,0.539,10,0,1
627,Wednesday,Gym,Afternoon,Sunny,Medium,Earphones,0.4,0.792,13,2,0
627,Wednesday,Gym,Afternoon,Sunny,Medium,Wallet,0.95,0.265,2,0,0
628,Wednesday,Gym,Morning,Cold,Short,Keys,0.93,0.513,10,1,0
628,Wednesday,Gym,Morning,Cold,Short,Charger,0.55,0.153,8,0,1
628,Wednesday,Gym,Morning,Cold,Short,Phone,0.98,0.727,26,0,0
628,Wednesday,Gym,Morning,Cold,Short,ID_Card,0.9,0.124,6,0,0
628,Wednesday,Gym,Morning,Cold,Short,Water_Bottle,0.45,0.768,20,0,0
629,Thursday,Office,Evening,Cloudy,Long,Notebook,0.5,0.58,14,0,0
629,Thursday,Office,Evening,Cloudy,Long,ID_Card,0.9,0.91,13,0,1
629,Thursday,Office,Evening,Cloudy,Long,Water_Bottle,0.45,0.513,8,3,1
629,Thursday,Office,Evening,Cloudy,Long,Charger,0.55,0.864,5,3,0
629,Thursday,Office,Evening,Cloudy,Long,Keys,0.93,0.647,13,0,0
630,Wednesday,Office,Afternoon,Cold,Long,Wallet,0.95,0.67,9,0,0
630,Wednesday,Office,Afternoon,Cold,Long,Water_Bottle,0.45,0.346,11,2,1
630,Wednesday,Office,Afternoon,Cold,Long,ID_Card,0.9,0.92,15,0,0
630,Wednesday,Office,Afternoon,Cold,Long,Earphones,0.4,0.453,13,1,1
630,Wednesday,Office,Afternoon,Cold,Long,Notebook,0.5,0.53,11,1,0
630,Wednesday,Office,Afternoon,Cold,Long,Keys,0.93,0.654,10,0,0
631,Saturday,Friends_House,Afternoon,Sunny,Medium,Charger,0.55,0.323,9,3,1
631,Saturday,Friends_House,Afternoon,Sunny,Medium,Keys,0.93,0.599,10,0,0
631,Saturday,Friends_House,Afternoon,Sunny,Medium,Water_Bottle,0.45,0.311,5,1,1
631,Saturday,Friends_House,Afternoon,Sunny,Medium,Phone,0.98,0.842,12,0,0
631,Saturday,Friends_House,Afternoon,Sunny,Medium,Wallet,0.95,0.57,17,0,0
632,Wednesday,College,Morning,Cold,Medium,Keys,0.93,0.543,7,0,0
632,Wednesday,College,Morning,Cold,Medium,Notebook,0.5,0.903,12,0,0
632,Wednesday,College,Morning,Cold,Medium,ID_Card,0.9,0.974,18,0,0
632,Wednesday,College,Morning,Cold,Medium,Earphones,0.4,0.474,11,1,1
632,Wednesday,College,Morning,Cold,Medium,Wallet,0.95,0.803,10,0,0
632,Wednesday,College,Morning,Cold,Medium,Charger,0.55,0.855,17,1,1
632,Wednesday,College,Morning,Cold,Medium,Phone,0.98,0.911,13,0,0
632,Wednesday,College,Morning,Cold,Medium,Laptop,0.8,0.849,13,1,0
633,Thursday,College,Morning,Cold,Medium,Notebook,0.5,0.967,20,0,0
633,Thursday,College,Morning,Cold,Medium,Laptop,0.8,0.918,13,0,0
633,Thursday,College,Morning,Cold,Medium,Umbrella,0.35,0.293,4,0,1
633,Thursday,College,Morning,Cold,Medium,ID_Card,0.9,0.832,19,0,0
633,Thursday,College,Morning,Cold,Medium,Phone,0.98,0.955,10,0,0
633,Thursday,College,Morning,Cold,Medium,Water_Bottle,0.45,0.39,5,1,1
633,Thursday,College,Morning,Cold,Medium,Wallet,0.95,0.784,16,0,0
633,Thursday,College,Morning,Cold,Medium,Keys,0.93,0.571,10,0,0
634,Wednesday,College,Evening,Rainy,Short,Keys,0.93,0.624,6,1,0
634,Wednesday,College,Evening,Rainy,Short,Notebook,0.5,0.876,9,1,0
634,Wednesday,College,Evening,Rainy,Short,Charger,0.55,0.774,8,4,1
634,Wednesday,College,Evening,Rainy,Short,Earphones,0.4,0.609,8,2,0
634,Wednesday,College,Evening,Rainy,Short,ID_Card,0.9,0.99,21,0,0
634,Wednesday,College,Evening,Rainy,Short,Phone,0.98,0.978,13,0,0
635,Tuesday,College,Morning,Sunny,Long,ID_Card,0.9,0.907,13,1,0
635,Tuesday,College,Morning,Sunny,Long,Wallet,0.95,0.863,9,0,0
635,Tuesday,College,Morning,Sunny,Long,Laptop,0.8,0.896,25,1,1
635,Tuesday,College,Morning,Sunny,Long,Charger,0.55,0.754,8,0,0
635,Tuesday,College,Morning,Sunny,Long,Phone,0.98,0.856,15,0,0
636,Friday,Family_Event,Morning,Rainy,Short,Water_Bottle,0.45,0.371,6,1,0
636,Friday,Family_Event,Morning,Rainy,Short,Earphones,0.4,0.167,7,1,1
636,Friday,Family_Event,Morning,Rainy,Short,Keys,0.93,0.473,12,0,0
636,Friday,Family_Event,Morning,Rainy,Short,Umbrella,0.35,0.794,15,2,1
636,Friday,Family_Event,Morning,Rainy,Short,Phone,0.98,0.777,9,0,0
637,Tuesday,Gym,Evening,Rainy,Medium,Phone,0.98,0.722,9,0,0
637,Tuesday,Gym,Evening,Rainy,Medium,Umbrella,0.35,0.74,7,3,0
637,Tuesday,Gym,Evening,Rainy,Medium,Earphones,0.4,0.879,17,2,0
637,Tuesday,Gym,Evening,Rainy,Medium,Wallet,0.95,0.304,7,0,0
637,Tuesday,Gym,Evening,Rainy,Medium,Water_Bottle,0.45,0.852,23,0,0
638,Wednesday,Other,Evening,Cold,Short,ID_Card,0.9,0.505,8,1,0
638,Wednesday,Other,Evening,Cold,Short,Keys,0.93,0.485,8,0,0
638,Wednesday,Other,Evening,Cold,Short,Phone,0.98,0.799,9,0,0
638,Wednesday,Other,Evening,Cold,Short,Umbrella,0.35,0.223,4,4,1
639,Saturday,College,Morning,Cloudy,Short,Umbrella,0.35,0.474,9,1,0
639,Saturday,College,Morning,Cloudy,Short,Wallet,0.95,0.805,13,0,0
639,Saturday,College,Morning,Cloudy,Short,Phone,0.98,0.896,18,0,0
639,Saturday,College,Morning,Cloudy,Short,ID_Card,0.9,0.932,21,0,0
639,Saturday,College,Morning,Cloudy,Short,Water_Bottle,0.45,0.625,9,4,1
639,Saturday,College,Morning,Cloudy,Short,Earphones,0.4,0.655,12,1,1
639,Saturday,College,Morning,Cloudy,Short,Charger,0.55,0.837,12,1,1
640,Sunday,Travel,Morning,Sunny,Medium,Wallet,0.95,0.898,11,0,0
640,Sunday,Travel,Morning,Sunny,Medium,ID_Card,0.9,0.99,18,0,0
640,Sunday,Travel,Morning,Sunny,Medium,Charger,0.55,0.769,6,1,1
640,Sunday,Travel,Morning,Sunny,Medium,Earphones,0.4,0.615,10,4,1
640,Sunday,Travel,Morning,Sunny,Medium,Phone,0.98,0.916,10,0,0
640,Sunday,Travel,Morning,Sunny,Medium,Laptop,0.8,0.56,11,0,1
641,Friday,Gym,Night,Sunny,Medium,Charger,0.55,0.205,6,1,0
641,Friday,Gym,Night,Sunny,Medium,Water_Bottle,0.45,0.884,16,2,0
641,Friday,Gym,Night,Sunny,Medium,Earphones,0.4,0.734,19,1,0
641,Friday,Gym,Night,Sunny,Medium,Keys,0.93,0.522,9,1,0
641,Friday,Gym,Night,Sunny,Medium,Phone,0.98,0.732,12,0,0
642,Sunday,Gym,Evening,Rainy,Long,Wallet,0.95,0.349,4,0,0
642,Sunday,Gym,Evening,Rainy,Long,Water_Bottle,0.45,0.926,10,3,0
642,Sunday,Gym,Evening,Rainy,Long,Earphones,0.4,0.858,14,0,0
643,Saturday,Family_Event,Afternoon,Cold,Long,ID_Card,0.9,0.287,9,0,0
643,Saturday,Family_Event,Afternoon,Cold,Long,Keys,0.93,0.548,4,0,0
643,Saturday,Family_Event,Afternoon,Cold,Long,Umbrella,0.35,0.297,10,3,1
643,Saturday,Family_Event,Afternoon,Cold,Long,Charger,0.55,0.348,5,0,0
644,Thursday,Other,Morning,Sunny,Short,ID_Card,0.9,0.364,9,1,1
644,Thursday,Other,Morning,Sunny,Short,Earphones,0.4,0.3,5,0,1
644,Thursday,Other,Morning,Sunny,Short,Wallet,0.95,0.628,10,0,0
644,Thursday,Other,Morning,Sunny,Short,Water_Bottle,0.45,0.444,7,2,1
644,Thursday,Other,Morning,Sunny,Short,Keys,0.93,0.516,8,1,0
645,Saturday,Family_Event,Morning,Hot,Short,Phone,0.98,0.844,14,0,0
646,Wednesday,College,Morning,Cold,Short,Charger,0.55,0.87,17,0,0
646,Wednesday,College,Morning,Cold,Short,Keys,0.93,0.61,16,0,0
646,Wednesday,College,Morning,Cold,Short,Notebook,0.5,0.919,16,3,1
646,Wednesday,College,Morning,Cold,Short,ID_Card,0.9,0.975,16,0,0
646,Wednesday,College,Morning,Cold,Short,Phone,0.98,0.968,13,0,0
646,Wednesday,College,Morning,Cold,Short,Earphones,0.4,0.581,8,3,1
647,Thursday,Office,Evening,Sunny,Medium,Phone,0.98,0.883,11,0,0
647,Thursday,Office,Evening,Sunny,Medium,Charger,0.55,0.811,13,0,1
647,Thursday,Office,Evening,Sunny,Medium,Laptop,0.8,0.771,12,0,1
648,Thursday,Travel,Morning,Sunny,Medium,Charger,0.55,0.955,18,0,1
648,Thursday,Travel,Morning,Sunny,Medium,Wallet,0.95,0.885,14,0,0
648,Thursday,Travel,Morning,Sunny,Medium,ID_Card,0.9,0.845,17,0,0
648,Thursday,Travel,Morning,Sunny,Medium,Laptop,0.8,0.497,10,1,1
648,Thursday,Travel,Morning,Sunny,Medium,Phone,0.98,0.979,14,0,0
649,Sunday,Office,Morning,Rainy,Long,Laptop,0.8,0.907,7,0,1
649,Sunday,Office,Morning,Rainy,Long,Keys,0.93,0.721,15,0,0
649,Sunday,Office,Morning,Rainy,Long,Phone,0.98,0.989,19,0,1
649,Sunday,Office,Morning,Rainy,Long,Umbrella,0.35,0.862,15,3,0
649,Sunday,Office,Morning,Rainy,Long,ID_Card,0.9,0.873,18,0,0
650,Saturday,Friends_House,Evening,Rainy,Medium,Phone,0.98,0.99,19,0,0
650,Saturday,Friends_House,Evening,Rainy,Medium,ID_Card,0.9,0.203,5,0,0
650,Saturday,Friends_House,Evening,Rainy,Medium,Wallet,0.95,0.529,8,0,0
651,Thursday,Shopping,Night,Sunny,Short,Notebook,0.5,0.08,2,2,0
651,Thursday,Shopping,Night,Sunny,Short,Wallet,0.95,0.966,12,1,0
651,Thursday,Shopping,Night,Sunny,Short,Water_Bottle,0.45,0.383,8,0,1
651,Thursday,Shopping,Night,Sunny,Short,Keys,0.93,0.529,10,0,1
651,Thursday,Shopping,Night,Sunny,Short,Umbrella,0.35,0.108,9,3,1
652,Friday,Shopping,Evening,Hot,Medium,Phone,0.98,0.897,7,0,0
652,Friday,Shopping,Evening,Hot,Medium,Wallet,0.95,0.93,12,0,0
652,Friday,Shopping,Evening,Hot,Medium,Water_Bottle,0.45,0.602,8,1,1
653,Tuesday,Family_Event,Afternoon,Rainy,Medium,Phone,0.98,0.877,10,0,0
653,Tuesday,Family_Event,Afternoon,Rainy,Medium,Charger,0.55,0.344,5,0,1
653,Tuesday,Family_Event,Afternoon,Rainy,Medium,ID_Card,0.9,0.373,10,1,1
653,Tuesday,Family_Event,Afternoon,Rainy,Medium,Wallet,0.95,0.608,11,0,0
653,Tuesday,Family_Event,Afternoon,Rainy,Medium,Keys,0.93,0.554,8,0,1
653,Tuesday,Family_Event,Afternoon,Rainy,Medium,Umbrella,0.35,0.8,8,0,1
654,Saturday,Friends_House,Afternoon,Cold,Medium,ID_Card,0.9,0.319,7,0,0
654,Saturday,Friends_House,Afternoon,Cold,Medium,Keys,0.93,0.601,10,0,1
654,Saturday,Friends_House,Afternoon,Cold,Medium,Charger,0.55,0.389,7,0,1
654,Saturday,Friends_House,Afternoon,Cold,Medium,Phone,0.98,0.845,16,0,0
655,Thursday,College,Afternoon,Cold,Short,Keys,0.93,0.7,16,0,1
655,Thursday,College,Afternoon,Cold,Short,Water_Bottle,0.45,0.522,9,0,0
655,Thursday,College,Afternoon,Cold,Short,Laptop,0.8,0.861,14,0,0
655,Thursday,College,Afternoon,Cold,Short,ID_Card,0.9,0.837,13,3,0
655,Thursday,College,Afternoon,Cold,Short,Charger,0.55,0.785,8,2,1
655,Thursday,College,Afternoon,Cold,Short,Notebook,0.5,0.986,14,1,0
655,Thursday,College,Afternoon,Cold,Short,Earphones,0.4,0.545,11,1,0
655,Thursday,College,Afternoon,Cold,Short,Wallet,0.95,0.725,9,0,0
656,Thursday,College,Morning,Hot,Short,Laptop,0.8,0.893,6,2,0
656,Thursday,College,Morning,Hot,Short,Phone,0.98,0.835,13,0,0
656,Thursday,College,Morning,Hot,Short,Charger,0.55,0.95,16,0,0
656,Thursday,College,Morning,Hot,Short,Umbrella,0.35,0.217,4,2,1
656,Thursday,College,Morning,Hot,Short,Wallet,0.95,0.743,8,0,1
656,Thursday,College,Morning,Hot,Short,ID_Card,0.9,0.99,13,1,1
656,Thursday,College,Morning,Hot,Short,Water_Bottle,0.45,0.965,14,0,0
656,Thursday,College,Morning,Hot,Short,Notebook,0.5,0.9,12,0,0
657,Saturday,Travel,Afternoon,Rainy,Medium,Keys,0.93,0.4,8,1,0
657,Saturday,Travel,Afternoon,Rainy,Medium,Phone,0.98,0.926,16,0,0
657,Saturday,Travel,Afternoon,Rainy,Medium,Umbrella,0.35,0.984,10,2,0
657,Saturday,Travel,Afternoon,Rainy,Medium,Earphones,0.4,0.63,12,0,0
657,Saturday,Travel,Afternoon,Rainy,Medium,ID_Card,0.9,0.947,17,0,0
657,Saturday,Travel,Afternoon,Rainy,Medium,Charger,0.55,0.894,14,1,1
658,Friday,Shopping,Afternoon,Sunny,Short,Water_Bottle,0.45,0.332,9,1,1
658,Friday,Shopping,Afternoon,Sunny,Short,Laptop,0.8,0.01,7,2,1
658,Friday,Shopping,Afternoon,Sunny,Short,Wallet,0.95,0.889,16,0,0
659,Monday,Office,Afternoon,Rainy,Medium,Charger,0.55,0.727,13,1,0
659,Monday,Office,Afternoon,Rainy,Medium,ID_Card,0.9,0.79,14,0,0
659,Monday,Office,Afternoon,Rainy,Medium,Umbrella,0.35,0.832,11,0,0
659,Monday,Office,Afternoon,Rainy,Medium,Phone,0.98,0.975,12,0,0
659,Monday,Office,Afternoon,Rainy,Medium,Water_Bottle,0.45,0.6,13,0,1
659,Monday,Office,Afternoon,Rainy,Medium,Wallet,0.95,0.688,14,0,0
659,Monday,Office,Afternoon,Rainy,Medium,Laptop,0.8,0.845,13,1,0
659,Monday,Office,Afternoon,Rainy,Medium,Keys,0.93,0.53,10,0,1
660,Wednesday,Gym,Evening,Sunny,Short,Earphones,0.4,0.837,11,3,1
660,Wednesday,Gym,Evening,Sunny,Short,Laptop,0.8,0.059,2,1,1
660,Wednesday,Gym,Evening,Sunny,Short,Water_Bottle,0.45,0.895,9,2,1
661,Tuesday,Friends_House,Night,Rainy,Medium,Phone,0.98,0.808,15,0,0
661,Tuesday,Friends_House,Night,Rainy,Medium,Wallet,0.95,0.484,14,0,0
661,Tuesday,Friends_House,Night,Rainy,Medium,Water_Bottle,0.45,0.371,4,0,1
662,Saturday,Family_Event,Morning,Sunny,Medium,ID_Card,0.9,0.349,8,1,1
662,Saturday,Family_Event,Morning,Sunny,Medium,Keys,0.93,0.574,14,0,0
662,Saturday,Family_Event,Morning,Sunny,Medium,Phone,0.98,0.847,13,0,0
663,Monday,Shopping,Afternoon,Rainy,Long,Water_Bottle,0.45,0.352,5,1,1
663,Monday,Shopping,Afternoon,Rainy,Long,Phone,0.98,0.819,17,0,0
663,Monday,Shopping,Afternoon,Rainy,Long,Keys,0.93,0.629,10,0,0
664,Tuesday,Gym,Morning,Sunny,Short,Earphones,0.4,0.754,19,1,0
664,Tuesday,Gym,Morning,Sunny,Short,Water_Bottle,0.45,0.99,15,0,0
665,Friday,Office,Afternoon,Sunny,Short,Water_Bottle,0.45,0.495,9,2,1
665,Friday,Office,Afternoon,Sunny,Short,Notebook,0.5,0.491,10,1,1
665,Friday,Office,Afternoon,Sunny,Short,Keys,0.93,0.658,9,0,0
665,Friday,Office,Afternoon,Sunny,Short,Laptop,0.8,0.868,12,2,0
665,Friday,Office,Afternoon,Sunny,Short,ID_Card,0.9,0.815,16,0,0
665,Friday,Office,Afternoon,Sunny,Short,Wallet,0.95,0.732,11,0,0
666,Friday,Shopping,Morning,Sunny,Short,Earphones,0.4,0.352,11,1,0
666,Friday,Shopping,Morning,Sunny,Short,Keys,0.93,0.69,12,0,0
666,Friday,Shopping,Morning,Sunny,Short,Notebook,0.5,0.141,5,0,1
666,Friday,Shopping,Morning,Sunny,Short,Laptop,0.8,0.106,3,2,1
666,Friday,Shopping,Morning,Sunny,Short,Phone,0.98,0.795,15,0,0
667,Thursday,Office,Morning,Rainy,Medium,Notebook,0.5,0.522,4,2,1
667,Thursday,Office,Morning,Rainy,Medium,Charger,0.55,0.757,14,3,1
667,Thursday,Office,Morning,Rainy,Medium,ID_Card,0.9,0.716,9,0,1
667,Thursday,Office,Morning,Rainy,Medium,Keys,0.93,0.58,11,0,0
667,Thursday,Office,Morning,Rainy,Medium,Earphones,0.4,0.44,8,1,1
667,Thursday,Office,Morning,Rainy,Medium,Laptop,0.8,0.832,15,0,0
667,Thursday,Office,Morning,Rainy,Medium,Phone,0.98,0.986,20,0,0
667,Thursday,Office,Morning,Rainy,Medium,Umbrella,0.35,0.809,15,5,1
667,Thursday,Office,Morning,Rainy,Medium,Water_Bottle,0.45,0.588,11,0,1
668,Sunday,Shopping,Evening,Hot,Short,Keys,0.93,0.523,10,0,1
668,Sunday,Shopping,Evening,Hot,Short,Water_Bottle,0.45,0.583,13,1,1
668,Sunday,Shopping,Evening,Hot,Short,Earphones,0.4,0.374,8,1,0
668,Sunday,Shopping,Evening,Hot,Short,Wallet,0.95,0.99,17,0,0
669,Sunday,Travel,Afternoon,Sunny,Medium,ID_Card,0.9,0.99,16,0,0
669,Sunday,Travel,Afternoon,Sunny,Medium,Charger,0.55,0.985,13,4,1
669,Sunday,Travel,Afternoon,Sunny,Medium,Phone,0.98,0.987,17,0,0
669,Sunday,Travel,Afternoon,Sunny,Medium,Laptop,0.8,0.537,4,1,0
670,Monday,College,Night,Cold,Short,Notebook,0.5,0.852,12,2,1
670,Monday,College,Night,Cold,Short,Phone,0.98,0.897,17,0,0
670,Monday,College,Night,Cold,Short,Charger,0.55,0.731,5,1,1
670,Monday,College,Night,Cold,Short,Earphones,0.4,0.611,10,0,0
670,Monday,College,Night,Cold,Short,Laptop,0.8,0.93,15,0,0
670,Monday,College,Night,Cold,Short,Keys,0.93,0.597,7,0,0
670,Monday,College,Night,Cold,Short,Umbrella,0.35,0.363,10,1,1
670,Monday,College,Night,Cold,Short,Wallet,0.95,0.737,8,0,0
671,Sunday,College,Morning,Cold,Short,Water_Bottle,0.45,0.475,5,2,0
671,Sunday,College,Morning,Cold,Short,Earphones,0.4,0.521,12,2,0
671,Sunday,College,Morning,Cold,Short,Phone,0.98,0.941,7,0,1
671,Sunday,College,Morning,Cold,Short,Charger,0.55,0.853,16,1,0
671,Sunday,College,Morning,Cold,Short,Laptop,0.8,0.85,19,0,0
671,Sunday,College,Morning,Cold,Short,Wallet,0.95,0.783,16,0,1
671,Sunday,College,Morning,Cold,Short,ID_Card,0.9,0.858,17,1,0
672,Friday,Office,Morning,Cloudy,Medium,Phone,0.98,0.935,16,0,0
672,Friday,Office,Morning,Cloudy,Medium,Charger,0.55,0.756,17,0,1
672,Friday,Office,Morning,Cloudy,Medium,Wallet,0.95,0.752,12,0,1
672,Friday,Office,Morning,Cloudy,Medium,Laptop,0.8,0.808,7,2,1
672,Friday,Office,Morning,Cloudy,Medium,ID_Card,0.9,0.855,20,0,0
672,Friday,Office,Morning,Cloudy,Medium,Earphones,0.4,0.377,5,0,0
673,Friday,Family_Event,Afternoon,Rainy,Medium,Phone,0.98,0.843,12,0,1
673,Friday,Family_Event,Afternoon,Rainy,Medium,Water_Bottle,0.45,0.175,7,2,1
673,Friday,Family_Event,Afternoon,Rainy,Medium,ID_Card,0.9,0.28,4,1,1
673,Friday,Family_Event,Afternoon,Rainy,Medium,Keys,0.93,0.48,10,0,0
674,Monday,Travel,Morning,Cloudy,Long,ID_Card,0.9,0.982,17,0,0
674,Monday,Travel,Morning,Cloudy,Long,Laptop,0.8,0.507,13,1,0
674,Monday,Travel,Morning,Cloudy,Long,Earphones,0.4,0.646,9,0,1
674,Monday,Travel,Morning,Cloudy,Long,Umbrella,0.35,0.461,8,1,1
674,Monday,Travel,Morning,Cloudy,Long,Water_Bottle,0.45,0.59,7,1,1
674,Monday,Travel,Morning,Cloudy,Long,Charger,0.55,0.838,11,2,1
675,Friday,College,Morning,Sunny,Medium,Charger,0.55,0.91,17,0,1
675,Friday,College,Morning,Sunny,Medium,Laptop,0.8,0.967,18,1,1
676,Saturday,Family_Event,Night,Rainy,Medium,Keys,0.93,0.562,10,0,0
676,Saturday,Family_Event,Night,Rainy,Medium,Phone,0.98,0.822,10,0,0
676,Saturday,Family_Event,Night,Rainy,Medium,Charger,0.55,0.237,7,5,1
676,Saturday,Family_Event,Night,Rainy,Medium,Umbrella,0.35,0.854,16,2,0
676,Saturday,Family_Event,Night,Rainy,Medium,ID_Card,0.9,0.229,6,0,1
676,Saturday,Family_Event,Night,Rainy,Medium,Wallet,0.95,0.562,1,1,0
677,Friday,Gym,Morning,Sunny,Medium,Charger,0.55,0.098,4,0,1
677,Friday,Gym,Morning,Sunny,Medium,Phone,0.98,0.667,9,0,0
677,Friday,Gym,Morning,Sunny,Medium,Earphones,0.4,0.889,15,1,0
677,Friday,Gym,Morning,Sunny,Medium,Laptop,0.8,0.091,4,2,1
677,Friday,Gym,Morning,Sunny,Medium,Water_Bottle,0.45,0.866,9,0,1
678,Monday,Gym,Morning,Cold,Medium,Wallet,0.95,0.26,8,0,0
678,Monday,Gym,Morning,Cold,Medium,ID_Card,0.9,0.212,4,0,0
678,Monday,Gym,Morning,Cold,Medium,Water_Bottle,0.45,0.79,12,0,0
678,Monday,Gym,Morning,Cold,Medium,Keys,0.93,0.461,6,0,1
678,Monday,Gym,Morning,Cold,Medium,Phone,0.98,0.746,6,0,0
678,Monday,Gym,Morning,Cold,Medium,Earphones,0.4,0.857,14,1,1
679,Thursday,Other,Afternoon,Cold,Short,Earphones,0.4,0.366,6,3,1
680,Sunday,College,Afternoon,Hot,Medium,Laptop,0.8,0.846,13,1,1
680,Sunday,College,Afternoon,Hot,Medium,Phone,0.98,0.914,15,0,0
680,Sunday,College,Afternoon,Hot,Medium,Earphones,0.4,0.596,12,0,0
680,Sunday,College,Afternoon,Hot,Medium,Water_Bottle,0.45,0.934,14,2,0
680,Sunday,College,Afternoon,Hot,Medium,Wallet,0.95,0.769,13,0,0
680,Sunday,College,Afternoon,Hot,Medium,Umbrella,0.35,0.114,1,0,1
680,Sunday,College,Afternoon,Hot,Medium,ID_Card,0.9,0.928,12,1,0
681,Saturday,Office,Afternoon,Rainy,Medium,Earphones,0.4,0.43,7,1,0
681,Saturday,Office,Afternoon,Rainy,Medium,ID_Card,0.9,0.861,9,0,1
